event_number,start_time,end_time,duration_hours,max_customers_out,total_customers_out,num_outages,num_restores,customer_hours,counties_affected,max_sknt,min_sknt,avg_sknt,max_gust,min_gust,avg_gust,max_tmpf,min_tmpf,avg_tmpf,total_p01i,max_p01i,avg_p01i
7644,2022-04-18 18:45:00,2022-04-18 19:30:00,0.75,3921,3921,1,2,2940.5,Los Angeles,17.0,0.0,7.25,21.0,0.0,0.328125,83.0,60.0,71.425,0.0,0.0,0.0
7646,2022-04-19 17:30:00,2022-04-19 18:00:00,0.5,4304,4304,2,1,2112.0,Los Angeles,26.0,0.0,8.270833,31.0,0.0,1.8958334,72.0,53.0,65.879166,0.0,0.0,0.0
7648,2022-04-19 18:30:00,2022-04-19 18:45:00,0.25,4342,4342,1,1,1085.5,Los Angeles,23.0,0.0,10.34375,30.0,0.0,3.5,73.0,57.0,67.793755,0.0,0.0,0.0
7650,2022-04-19 19:45:00,2022-04-19 20:00:00,0.25,4260,4260,1,1,1065.0,Los Angeles,26.0,3.0,11.375,32.0,0.0,7.59375,74.0,57.0,68.34375,0.0,0.0,0.0
7652,2022-04-19 20:45:00,2022-04-19 21:00:00,0.25,3926,3926,1,1,981.5,Los Angeles,22.0,0.0,11.875,31.0,0.0,7.9375,74.0,58.0,68.256256,0.0,0.0,0.0
7654,2022-04-19 22:45:00,2022-04-19 23:00:00,0.25,5058,5058,1,1,1264.5,Los Angeles,27.0,3.0,12.375,33.0,0.0,10.0625,74.0,59.0,68.775,0.0,0.0,0.0
7656,2022-04-21 18:15:00,2022-04-21 18:30:00,0.25,4205,4205,1,1,1051.25,Los Angeles,28.0,0.0,10.21875,31.0,0.0,3.65625,69.8,53.0,63.51875,0.0,0.0,0.0
7658,2022-04-21 18:45:00,2022-04-21 19:00:00,0.25,4151,4151,1,1,1037.75,Los Angeles,27.0,0.0,10.59375,32.0,0.0,4.40625,69.8,56.0,64.1125,0.0,0.0,0.0
7660,2022-04-21 20:30:00,2022-04-21 20:45:00,0.25,3956,3956,1,1,989.0,Los Angeles,23.0,0.0,11.5625,29.0,0.0,8.28125,69.0,58.0,65.4625,0.0,0.0,0.0
7662,2022-04-22 08:30:00,2022-04-22 12:00:00,3.5,10432,13596,8,6,24146.5,Los Angeles,43.0,0.0,11.7875,31.0,0.0,4.366667,60.8,38.0,53.158333,1.7324,0.12,0.007218333
7664,2022-04-22 22:45:00,2022-04-23 01:15:00,2.5,4957,4994,5,5,11025.75,Los Angeles,31.0,6.0,15.829545,38.0,0.0,12.920455,67.0,43.0,60.684093,1e-04,1e-04,5.681818e-07
7666,2022-04-23 01:45:00,2022-04-23 02:30:00,0.75,4308,4308,1,3,3129.0,Los Angeles,25.0,0.0,12.734375,35.0,0.0,7.53125,66.0,44.0,58.387497,0.0,0.0,0.0
7668,2022-04-23 06:30:00,2022-04-23 07:45:00,1.25,3883,3891,2,4,4840.0,Los Angeles,17.0,0.0,7.9791665,30.0,0.0,4.5625,64.4,41.0,54.614582,0.0,0.0,0.0
7670,2022-04-23 23:30:00,2022-04-24 01:00:00,1.5,8705,11426,4,3,11588.25,Los Angeles,19.0,0.0,10.875,28.0,0.0,5.044643,81.0,41.0,68.26072,0.0,0.0,0.0
7672,2022-04-24 09:15:00,2022-04-24 10:30:00,1.25,10963,10963,1,3,13631.0,Los Angeles,14.0,0.0,3.90625,28.0,0.0,1.9375,71.6,41.0,58.058334,0.0,0.0,0.0
7674,2022-04-25 16:30:00,2022-04-25 17:15:00,0.75,5194,5194,3,1,3459.25,Los Angeles,10.0,0.0,4.15625,0.0,0.0,0.0,81.0,57.0,74.10312,0.0,0.0,0.0
7676,2022-04-26 20:00:00,2022-04-26 20:15:00,0.25,5205,5205,1,1,1301.25,Los Angeles,17.0,0.0,8.78125,23.0,0.0,2.65625,82.0,63.0,75.225,0.0,0.0,0.0
7678,2022-04-27 07:45:00,2022-04-27 09:00:00,1.25,8628,8628,2,3,6461.25,Los Angeles,15.0,0.0,6.8541665,16.0,0.0,0.16666667,71.6,50.0,59.902084,0.0,0.0,0.0
7680,2022-04-27 15:30:00,2022-04-27 15:45:00,0.25,3877,3877,1,1,969.25,Los Angeles,20.0,4.0,8.78125,0.0,0.0,0.0,68.0,52.0,60.20625,0.0,0.0,0.0
7682,2022-04-27 17:00:00,2022-04-27 18:00:00,1.0,4837,4837,4,1,4196.5,Los Angeles,20.0,0.0,8.325,26.0,0.0,0.825,73.0,56.0,64.4925,0.0,0.0,0.0
7685,2022-05-02 02:00:00,2022-05-02 02:45:00,0.75,6124,6124,2,2,4325.5,Los Angeles,22.0,0.0,9.140625,30.0,0.0,3.03125,71.6,52.0,62.574997,0.0,0.0,0.0
7687,2022-05-02 07:30:00,2022-05-02 07:45:00,0.25,6762,6762,1,1,1690.5,Los Angeles,17.0,0.0,5.78125,27.0,0.0,1.4375,71.6,52.0,59.987503,0.0,0.0,0.0
7689,2022-05-02 08:00:00,2022-05-02 08:15:00,0.25,6807,6807,1,1,1701.75,Los Angeles,10.0,0.0,4.8125,19.0,0.0,1.1875,64.4,52.0,59.175003,0.0,0.0,0.0
7691,2022-05-02 08:45:00,2022-05-02 09:45:00,1.0,6549,6549,1,4,6505.0,Los Angeles,20.0,0.0,5.0875,24.0,0.0,1.2,64.4,51.0,58.315002,0.0,0.0,0.0
7693,2022-05-03 03:45:00,2022-05-03 04:00:00,0.25,3883,3883,1,1,970.75,Los Angeles,26.0,0.0,8.09375,0.0,0.0,0.0,65.0,52.0,60.05,0.0,0.0,0.0
7695,2022-05-03 04:15:00,2022-05-03 06:45:00,2.5,4558,4650,5,5,10614.75,Los Angeles,26.0,0.0,7.056818,37.0,0.0,1.5170455,65.0,51.0,59.53296,0.0,0.0,0.0
7697,2022-05-05 05:00:00,2022-05-05 05:45:00,0.75,28868,28868,3,1,16853.5,Los Angeles,14.0,0.0,5.21875,0.0,0.0,0.0,75.2,57.0,64.94063,0.0,0.0,0.0
7699,2022-05-05 22:45:00,2022-05-05 23:00:00,0.25,5756,5756,1,1,1439.0,Los Angeles,21.0,3.0,10.0625,26.0,0.0,5.53125,85.0,59.0,74.8375,0.0,0.0,0.0
7701,2022-05-06 18:00:00,2022-05-06 18:15:00,0.25,5114,5114,1,1,1278.5,Los Angeles,24.0,0.0,7.25,27.0,0.0,2.90625,81.0,62.0,71.4,0.0,0.0,0.0
7703,2022-05-08 19:30:00,2022-05-08 23:00:00,3.5,10207,10863,9,5,21931.5,Los Angeles,34.0,3.0,13.479167,40.0,0.0,9.7375,71.0,52.0,64.78667,0.0,0.0,0.0
7706,2022-05-11 16:45:00,2022-05-11 19:00:00,2.25,4572,4696,6,4,9590.25,Los Angeles,30.0,0.0,12.2125,35.0,0.0,8.39375,69.8,35.0,60.338753,0.0,0.0,0.0
7708,2022-05-11 19:30:00,2022-05-11 20:00:00,0.5,4607,4607,1,2,2293.75,Los Angeles,30.0,7.0,16.041666,31.0,0.0,13.854167,71.6,42.0,63.1875,0.0,0.0,0.0
7710,2022-05-12 13:00:00,2022-05-12 13:15:00,0.25,4041,4041,1,1,1010.25,Los Angeles,16.0,0.0,4.96875,23.0,0.0,1.4375,66.2,38.0,53.25,0.0,0.0,0.0
7712,2022-05-12 20:30:00,2022-05-12 21:00:00,0.5,5419,5419,1,2,2641.25,Los Angeles,17.0,0.0,9.5625,19.0,0.0,1.7708334,83.0,64.0,74.700005,0.0,0.0,0.0
7714,2022-05-13 13:30:00,2022-05-13 14:00:00,0.5,3907,3907,2,1,1953.0,Los Angeles,20.0,0.0,4.5208335,34.0,0.0,2.7291667,71.6,45.0,62.166668,0.0,0.0,0.0
7716,2022-05-13 14:15:00,2022-05-13 14:30:00,0.25,3828,3828,1,1,957.0,Los Angeles,20.0,0.0,4.6875,34.0,0.0,2.125,73.0,49.0,63.5125,0.0,0.0,0.0
7718,2022-05-13 14:45:00,2022-05-13 15:00:00,0.25,3820,3820,1,1,955.0,Los Angeles,18.0,0.0,3.6875,36.0,0.0,3.71875,73.0,51.0,66.3,0.0,0.0,0.0
7720,2022-05-13 16:15:00,2022-05-13 16:45:00,0.5,4423,4423,2,1,2089.5,Los Angeles,12.0,0.0,4.5833335,24.0,0.0,0.5,81.0,54.0,70.75833,0.0,0.0,0.0
7722,2022-05-13 21:15:00,2022-05-13 21:45:00,0.5,6471,6471,1,2,3131.25,Los Angeles,19.0,0.0,8.958333,19.0,0.0,2.1041667,94.0,67.0,81.74167,0.0,0.0,0.0
7724,2022-05-13 22:00:00,2022-05-13 22:45:00,0.75,5158,5158,1,3,3806.25,Los Angeles,19.0,0.0,9.984375,19.0,0.0,2.265625,94.0,67.0,82.05,0.0,0.0,0.0
7726,2022-05-14 18:00:00,2022-05-14 18:15:00,0.25,4318,4318,1,1,1079.5,Los Angeles,11.0,0.0,5.65625,0.0,0.0,0.0,90.0,72.0,81.350006,0.0,0.0,0.0
7728,2022-05-15 15:30:00,2022-05-15 16:15:00,0.75,15919,15919,2,2,8406.5,Los Angeles,10.0,0.0,3.828125,0.0,0.0,0.0,75.2,58.0,70.674995,0.0,0.0,0.0
7730,2022-05-16 19:45:00,2022-05-17 00:30:00,4.75,5269,5344,4,16,21488.5,Los Angeles,30.0,0.0,11.459375,36.0,0.0,5.934375,89.0,60.0,72.08875,0.0,0.0,0.0
7732,2022-05-17 06:15:00,2022-05-17 06:30:00,0.25,4916,4916,1,1,1229.0,Los Angeles,18.0,0.0,6.8125,26.0,0.0,1.625,69.0,51.0,61.45,0.0,0.0,0.0
7734,2022-05-17 08:45:00,2022-05-17 09:15:00,0.5,4962,4962,1,1,2481.0,Los Angeles,22.0,0.0,6.125,26.0,0.0,1.0416666,68.0,53.0,59.129166,0.0,0.0,0.0
7736,2022-05-17 17:30:00,2022-05-17 17:45:00,0.25,3842,3842,1,1,960.5,Los Angeles,22.0,0.0,7.03125,19.0,0.0,2.03125,81.0,57.0,64.5625,0.0,0.0,0.0
7738,2022-05-17 19:45:00,2022-05-17 21:30:00,1.75,19624,19625,3,5,34076.0,Los Angeles,28.0,0.0,9.2734375,33.0,0.0,3.1484375,87.0,56.0,70.25938,0.0,0.0,0.0
7741,2022-05-18 15:30:00,2022-05-18 15:45:00,0.25,8703,8703,1,1,2175.75,Los Angeles,8.0,0.0,3.625,0.0,0.0,0.0,79.0,52.0,62.2625,0.0,0.0,0.0
7743,2022-05-18 21:00:00,2022-05-18 22:00:00,1.0,6381,6553,3,2,6275.75,Los Angeles,13.0,0.0,7.2875,19.0,0.0,2.275,95.0,60.0,73.009995,0.0,0.0,0.0
7745,2022-05-19 09:00:00,2022-05-19 09:30:00,0.5,4808,4808,1,1,2404.0,Los Angeles,14.0,0.0,4.0208335,0.0,0.0,0.0,74.0,53.0,61.1125,0.0,0.0,0.0
7747,2022-05-19 09:45:00,2022-05-19 11:00:00,1.25,4481,4504,4,2,5376.75,Los Angeles,18.0,0.0,4.4479165,0.0,0.0,0.0,73.0,53.0,60.564587,0.0,0.0,0.0
7749,2022-05-19 11:15:00,2022-05-19 11:30:00,0.25,4045,4045,1,1,1011.25,Los Angeles,15.0,0.0,4.4375,0.0,0.0,0.0,72.0,52.0,60.41875,0.0,0.0,0.0
7751,2022-05-19 12:30:00,2022-05-19 12:45:00,0.25,3827,3827,1,1,956.75,Los Angeles,16.0,0.0,4.1875,0.0,0.0,0.0,73.0,52.0,60.45,0.0,0.0,0.0
7753,2022-05-19 13:15:00,2022-05-19 14:15:00,1.0,7897,7897,4,1,6978.75,Los Angeles,19.0,0.0,4.325,21.0,0.0,0.5,75.0,52.0,60.725,0.0,0.0,0.0
7755,2022-05-19 16:45:00,2022-05-19 17:15:00,0.5,4176,4176,2,1,2012.25,Los Angeles,23.0,0.0,6.1458335,21.0,0.0,0.4375,84.0,55.0,64.041664,0.0,0.0,0.0
7757,2022-05-19 17:30:00,2022-05-19 17:45:00,0.25,4428,4428,1,1,1107.0,Los Angeles,21.0,0.0,6.40625,30.0,0.0,0.9375,87.0,58.0,65.59375,0.0,0.0,0.0
7759,2022-05-19 18:15:00,2022-05-19 18:30:00,0.25,4623,4623,1,1,1155.75,Los Angeles,22.0,0.0,6.6875,30.0,0.0,3.53125,87.0,58.0,66.39375,0.0,0.0,0.0
7761,2022-05-19 18:45:00,2022-05-19 19:00:00,0.25,6622,6622,1,1,1655.5,Los Angeles,24.0,0.0,8.25,38.0,0.0,6.40625,90.0,58.0,67.8125,0.0,0.0,0.0
7763,2022-05-19 19:15:00,2022-05-19 19:30:00,0.25,6388,6388,1,1,1597.0,Los Angeles,24.0,0.0,8.75,38.0,0.0,4.65625,90.0,58.0,68.35,0.0,0.0,0.0
7765,2022-05-19 20:00:00,2022-05-19 20:15:00,0.25,6236,6236,1,1,1559.0,Los Angeles,26.0,0.0,8.8125,32.0,0.0,4.28125,94.0,58.0,69.59375,0.0,0.0,0.0
7767,2022-05-19 23:15:00,2022-05-19 23:45:00,0.5,5156,5156,1,2,2492.0,Los Angeles,33.0,0.0,11.520833,39.0,0.0,5.2708335,92.0,57.0,70.53333,0.0,0.0,0.0
7770,2022-05-21 18:30:00,2022-05-21 22:30:00,4.0,48261,48293,5,10,45002.75,Los Angeles,20.0,0.0,7.8933825,20.0,0.0,1.2169118,81.0,57.0,68.21544,0.0,0.0,0.0
7772,2022-05-22 06:30:00,2022-05-22 08:00:00,1.5,3956,3956,1,3,5917.5,Los Angeles,15.0,0.0,5.839286,0.0,0.0,0.0,64.4,50.0,59.98393,0.0,0.0,0.0
7774,2022-05-22 18:15:00,2022-05-22 19:15:00,1.0,4403,4403,3,2,4286.75,Los Angeles,15.0,0.0,7.45,15.0,0.0,0.75,82.0,56.0,68.225,0.0,0.0,0.0
7776,2022-05-22 19:45:00,2022-05-22 20:00:00,0.25,4389,4389,1,1,1097.25,Los Angeles,16.0,5.0,9.875,19.0,0.0,4.21875,85.0,57.0,69.725,0.0,0.0,0.0
7778,2022-05-22 20:15:00,2022-05-22 20:30:00,0.25,3908,3908,1,1,977.0,Los Angeles,16.0,4.0,10.3125,23.0,0.0,3.34375,85.0,57.0,69.95625,0.0,0.0,0.0
7780,2022-05-22 21:30:00,2022-05-22 22:15:00,0.75,5163,5164,2,2,3871.5,Los Angeles,22.0,6.0,11.296875,28.0,0.0,7.6875,87.0,57.0,70.66875,0.0,0.0,0.0
7782,2022-05-23 17:30:00,2022-05-23 17:45:00,0.25,5556,5556,1,1,1389.0,Los Angeles,9.0,0.0,5.03125,0.0,0.0,0.0,85.0,57.0,64.925,0.0,0.0,0.0
7784,2022-05-23 18:45:00,2022-05-23 19:15:00,0.5,5527,5527,2,1,2763.25,Los Angeles,11.0,0.0,5.8333335,22.0,0.0,2.5625,88.0,58.0,67.35833,0.0,0.0,0.0
7786,2022-05-23 20:45:00,2022-05-23 21:15:00,0.5,4642,4642,2,1,2320.75,Los Angeles,18.0,0.0,8.395833,21.0,0.0,3.7708333,90.0,59.0,71.100006,0.0,0.0,0.0
7788,2022-05-23 21:30:00,2022-05-23 22:00:00,0.5,4692,4692,1,2,2341.75,Los Angeles,18.0,0.0,8.375,14.0,0.0,0.29166666,91.0,59.0,71.68334,0.0,0.0,0.0
7790,2022-05-23 22:30:00,2022-05-23 23:00:00,0.5,7908,7908,1,2,3062.0,Los Angeles,22.0,4.0,9.6875,29.0,0.0,3.6041667,91.0,59.0,71.72083,0.0,0.0,0.0
7792,2022-05-24 04:00:00,2022-05-24 04:30:00,0.5,6555,6555,2,1,3181.5,Los Angeles,15.0,0.0,6.0,20.0,0.0,1.25,75.0,53.0,62.995834,0.0,0.0,0.0
7794,2022-05-26 19:45:00,2022-05-26 20:45:00,1.0,4361,4361,3,2,4231.25,Los Angeles,21.0,0.0,11.225,27.0,0.0,5.775,92.0,62.0,75.03,0.0,0.0,0.0
7796,2022-05-27 14:30:00,2022-05-27 15:15:00,0.75,6312,6312,1,2,4683.5,Los Angeles,15.0,0.0,5.578125,0.0,0.0,0.0,73.0,55.0,61.965626,0.0,0.0,0.0
7799,2022-05-31 17:30:00,2022-05-31 18:00:00,0.5,7522,7522,1,2,3760.75,Los Angeles,15.0,0.0,7.3333335,21.0,0.0,2.7916667,76.0,62.0,69.458336,0.0,0.0,0.0
7801,2022-05-31 19:45:00,2022-05-31 20:00:00,0.25,4002,4002,1,1,1000.5,Los Angeles,13.0,3.0,7.78125,17.0,0.0,1.0,81.0,65.0,73.350006,0.0,0.0,0.0
7803,2022-06-01 18:15:00,2022-06-01 18:45:00,0.5,3955,3955,2,1,1977.25,Los Angeles,16.0,0.0,7.0625,23.0,0.0,1.75,86.0,64.0,76.612495,0.0,0.0,0.0
7805,2022-06-01 19:45:00,2022-06-01 20:00:00,0.25,4735,4735,1,1,1183.75,Los Angeles,13.0,0.0,8.125,17.0,0.0,1.0,90.0,65.0,79.575005,1e-04,1e-04,3.125e-06
7807,2022-06-01 21:30:00,2022-06-01 21:45:00,0.25,3833,3833,1,1,958.25,Los Angeles,14.0,3.0,9.34375,27.0,0.0,3.5625,93.0,64.0,79.9875,0.0,0.0,0.0
7809,2022-06-01 22:00:00,2022-06-01 22:15:00,0.25,3978,3978,1,1,994.5,Los Angeles,14.0,3.0,9.34375,27.0,0.0,3.125,93.0,64.0,80.2625,0.0,0.0,0.0
7811,2022-06-02 02:15:00,2022-06-02 03:00:00,0.75,36421,36421,3,1,18962.0,Los Angeles,18.0,0.0,8.15625,23.0,0.0,1.0,85.0,60.0,72.168755,0.0,0.0,0.0
7813,2022-06-02 18:45:00,2022-06-02 19:00:00,0.25,4129,4129,1,1,1032.25,Los Angeles,11.0,0.0,7.15625,22.0,0.0,2.4375,89.0,63.0,76.1375,0.0,0.0,0.0
7815,2022-06-03 13:15:00,2022-06-03 13:30:00,0.25,4622,4622,1,1,1155.5,Los Angeles,18.0,0.0,5.25,28.0,0.0,1.75,68.0,53.0,61.350002,0.0,0.0,0.0
7817,2022-06-03 13:45:00,2022-06-03 14:15:00,0.5,4536,4536,1,2,2265.0,Los Angeles,20.0,0.0,4.8333335,16.0,0.0,1.0,71.0,53.0,62.120834,0.0,0.0,0.0
7819,2022-06-03 21:00:00,2022-06-03 21:15:00,0.25,3864,3864,1,1,966.0,Los Angeles,22.0,5.0,9.9375,29.0,0.0,7.03125,90.0,62.0,73.8625,0.0,0.0,0.0
7821,2022-06-04 08:30:00,2022-06-04 10:00:00,1.5,4531,4531,1,2,6740.5,Los Angeles,24.0,0.0,5.589286,33.0,0.0,3.3035715,69.0,54.0,62.173214,0.0,0.0,0.0
7823,2022-06-06 21:30:00,2022-06-06 22:15:00,0.75,6535,6535,2,2,4344.0,Los Angeles,23.0,4.0,11.21875,33.0,0.0,5.0,92.0,61.0,77.537506,0.00029999999,1e-04,4.6874998e-06
7825,2022-06-07 20:45:00,2022-06-07 22:00:00,1.25,15595,18878,2,4,15282.5,Los Angeles,17.0,0.0,9.354167,18.0,0.0,2.6145833,99.0,63.0,79.25,0.0,0.0,0.0
7827,2022-06-07 22:15:00,2022-06-08 00:45:00,2.5,15646,17859,5,6,18979.25,Los Angeles,27.0,3.0,10.556818,32.0,0.0,3.909091,99.0,60.0,78.24319,0.0,0.0,0.0
7829,2022-06-08 01:00:00,2022-06-08 01:45:00,0.75,6462,6462,1,3,4633.25,Los Angeles,30.0,2.0,10.96875,35.0,0.0,1.703125,93.0,59.0,75.19063,0.0,0.0,0.0
7831,2022-06-08 17:15:00,2022-06-08 18:00:00,0.75,4395,4395,3,1,3219.25,Los Angeles,19.0,0.0,6.078125,30.0,0.0,1.8125,89.0,61.0,73.24375,0.0,0.0,0.0
7833,2022-06-09 01:45:00,2022-06-09 02:00:00,0.25,7426,7426,1,1,1856.5,Los Angeles,24.0,0.0,9.5625,28.0,0.0,2.3125,89.0,60.0,73.8375,0.0,0.0,0.0
7835,2022-06-10 00:15:00,2022-06-10 01:00:00,0.75,3920,3920,2,2,2937.5,Los Angeles,21.0,0.0,8.859375,22.0,0.0,1.59375,100.0,64.0,79.37188,0.0,0.0,0.0
7837,2022-06-10 07:00:00,2022-06-10 07:45:00,0.75,4519,4519,1,1,3389.25,Los Angeles,12.0,0.0,4.359375,16.0,0.0,1.0,86.0,61.0,70.693756,0.0,0.0,0.0
7839,2022-06-12 23:15:00,2022-06-13 00:15:00,1.0,3843,3843,2,1,3826.5,Los Angeles,23.0,2.0,11.4125,32.0,0.0,5.5875,92.0,63.0,77.5575,0.0,0.0,0.0
7841,2022-06-15 18:45:00,2022-06-15 19:15:00,0.5,26166,26166,1,2,13082.75,Los Angeles,14.0,0.0,5.8333335,0.0,0.0,0.0,89.0,66.0,78.35,0.0,0.0,0.0
7843,2022-06-16 18:45:00,2022-06-16 19:00:00,0.25,4436,4436,1,1,1109.0,Los Angeles,17.0,0.0,6.65625,24.0,0.0,3.34375,98.0,65.0,78.55625,0.0,0.0,0.0
7845,2022-06-16 19:45:00,2022-06-16 20:00:00,0.25,4116,4116,1,1,1029.0,Los Angeles,22.0,0.0,8.4375,28.0,0.0,3.78125,98.0,66.0,80.837494,0.0,0.0,0.0
7847,2022-06-16 20:45:00,2022-06-16 21:00:00,0.25,6061,6061,1,1,1515.25,Los Angeles,21.0,2.0,10.5,38.0,0.0,5.28125,98.0,64.0,80.7625,0.0,0.0,0.0
7849,2022-06-18 20:15:00,2022-06-18 20:30:00,0.25,4035,4035,1,1,1008.75,Los Angeles,22.0,3.0,9.71875,23.0,0.0,5.6875,78.8,61.0,73.0,0.0,0.0,0.0
7851,2022-06-20 16:45:00,2022-06-20 17:15:00,0.5,5440,5440,1,1,2720.0,Los Angeles,19.0,0.0,4.7708335,30.0,0.0,1.875,83.0,70.0,77.3,0.0,0.0,0.0
7853,2022-06-21 02:00:00,2022-06-21 11:30:00,9.5,6515,7784,17,20,56255.75,Los Angeles,14.0,0.0,5.05609,16.0,0.0,0.025641026,95.0,57.0,73.27211,0.0,0.0,0.0
7855,2022-06-22 10:30:00,2022-06-23 03:15:00,16.75,93099,210438,33,34,350484.5,Los Angeles,20.0,0.0,6.647059,35.0,0.0,1.03125,97.0,57.0,73.40698,2.3749,0.24,0.0021828127
7857,2022-06-23 03:30:00,2022-06-23 04:45:00,1.25,15224,15249,2,4,17941.25,Los Angeles,17.0,0.0,6.5833335,27.0,0.0,0.5520833,85.0,59.0,72.018745,1e-04,1e-04,1.0416667e-06
7859,2022-06-23 17:00:00,2022-06-23 19:15:00,2.25,4243,4765,4,5,9189.5,Los Angeles,16.0,0.0,6.50625,20.0,0.0,0.4625,96.0,62.0,78.68001,0.0,0.0,0.0
7861,2022-06-23 20:00:00,2022-06-23 21:00:00,1.0,8064,8064,3,1,4968.5,Los Angeles,16.0,0.0,8.7625,27.0,0.0,2.3625,98.0,63.0,82.8925,0.0,0.0,0.0
7863,2022-06-23 21:15:00,2022-06-23 21:45:00,0.5,3960,3960,1,2,1976.0,Los Angeles,17.0,0.0,10.333333,27.0,0.0,3.6041667,100.0,63.0,83.683334,0.0,0.0,0.0
7865,2022-06-23 23:45:00,2022-06-24 00:00:00,0.25,4086,4086,1,1,1021.5,Los Angeles,18.0,3.0,11.6875,27.0,0.0,5.46875,96.0,64.0,82.125,0.0,0.0,0.0
7867,2022-06-24 03:15:00,2022-06-24 04:15:00,1.0,7138,7378,2,3,6314.75,Los Angeles,16.0,0.0,8.2875,0.0,0.0,0.0,88.0,60.0,74.270004,0.0,0.0,0.0
7869,2022-06-27 07:15:00,2022-06-27 07:45:00,0.5,17430,17430,1,1,8715.0,Los Angeles,20.0,0.0,6.625,28.0,0.0,3.0,83.0,59.0,71.82083,0.0,0.0,0.0
7871,2022-06-27 18:30:00,2022-06-28 02:30:00,8.0,10308,18293,19,13,46488.75,Los Angeles,21.0,0.0,9.621212,27.0,0.0,2.155303,104.0,61.0,86.178795,0.0,0.0,0.0
7873,2022-06-28 03:45:00,2022-06-28 04:00:00,0.25,4449,4449,1,1,1112.25,Los Angeles,15.0,0.0,7.0625,20.0,0.0,0.625,90.0,59.0,76.9375,0.0,0.0,0.0
7875,2022-06-28 08:45:00,2022-06-28 14:15:00,5.5,7430,7598,5,12,27745.25,Los Angeles,18.0,0.0,3.4483695,26.0,0.0,0.8831522,89.6,59.0,70.26848,0.0,0.0,0.0
7877,2022-06-29 05:45:00,2022-06-29 06:00:00,0.25,4724,4724,1,1,1181.0,Los Angeles,12.0,0.0,6.1875,0.0,0.0,0.0,84.2,60.0,73.3125,0.0,0.0,0.0
7879,2022-06-29 22:15:00,2022-06-29 22:30:00,0.25,5808,5808,1,1,1452.0,Los Angeles,20.0,4.0,10.0625,25.0,0.0,5.125,97.0,68.0,85.06875,0.0,0.0,0.0
7881,2022-06-30 23:00:00,2022-06-30 23:30:00,0.5,5987,5987,1,2,2944.75,Los Angeles,21.0,3.0,11.145833,25.0,0.0,5.75,95.0,66.0,82.987495,0.0,0.0,0.0
7883,2022-07-01 07:45:00,2022-07-01 08:45:00,1.0,4342,4342,2,2,4291.75,Los Angeles,14.0,0.0,5.225,15.0,0.0,0.1875,82.4,59.0,69.380005,0.0,0.0,0.0
7885,2022-07-01 19:30:00,2022-07-01 23:45:00,4.25,5414,6257,11,7,21197.75,Los Angeles,22.0,0.0,10.638889,30.0,0.0,5.2916665,94.0,64.0,81.24653,0.0,0.0,0.0
7887,2022-07-02 17:00:00,2022-07-02 18:00:00,1.0,4435,4820,3,2,4276.5,Los Angeles,18.0,0.0,7.35,25.0,0.0,1.8625,87.0,62.0,74.2025,0.0,0.0,0.0
7889,2022-07-04 16:00:00,2022-07-04 16:45:00,0.75,4856,4856,2,1,3641.5,Los Angeles,21.0,0.0,6.265625,18.0,0.0,0.78125,78.0,59.0,66.96562,0.0,0.0,0.0
7891,2022-07-06 01:30:00,2022-07-06 01:45:00,0.25,4744,4744,1,1,1186.0,Los Angeles,19.0,3.0,11.28125,23.0,0.0,2.46875,84.0,60.8,73.24375,0.0,0.0,0.0
7893,2022-07-06 03:30:00,2022-07-06 03:45:00,0.25,5236,5236,1,1,1309.0,Los Angeles,15.0,3.0,9.1875,19.0,0.0,1.78125,76.0,59.0,69.15,0.0,0.0,0.0
7895,2022-07-06 05:45:00,2022-07-06 06:00:00,0.25,4339,4339,1,1,1084.75,Los Angeles,15.0,0.0,7.90625,19.0,0.0,1.1875,73.4,59.0,68.15,0.0,0.0,0.0
7897,2022-07-07 16:15:00,2022-07-07 16:45:00,0.5,3948,3948,2,1,1973.75,Los Angeles,9.0,0.0,3.8958333,0.0,0.0,0.0,84.0,64.0,72.933334,0.0,0.0,0.0
7899,2022-07-09 11:15:00,2022-07-09 12:30:00,1.25,6079,6120,2,3,6696.75,Los Angeles,13.0,0.0,3.5729167,0.0,0.0,0.0,73.0,56.0,64.50833,0.0,0.0,0.0
7901,2022-07-12 08:45:00,2022-07-12 09:30:00,0.75,3895,3895,2,1,2921.0,Los Angeles,16.0,0.0,4.0,21.0,0.0,0.328125,78.0,56.0,64.52812,0.0,0.0,0.0
7903,2022-07-12 09:45:00,2022-07-12 10:15:00,0.5,3885,3885,1,2,1942.25,Los Angeles,11.0,0.0,3.7916667,0.0,0.0,0.0,77.0,56.0,64.162506,0.0,0.0,0.0
7905,2022-07-14 13:45:00,2022-07-14 14:15:00,0.5,5554,5554,2,1,2712.0,Los Angeles,6.0,0.0,2.3958333,0.0,0.0,0.0,77.0,59.0,66.025,0.0,0.0,0.0
7907,2022-07-14 20:00:00,2022-07-14 23:45:00,3.75,12122,12697,8,8,26230.25,Los Angeles,20.0,0.0,9.011719,23.0,0.0,2.625,106.0,63.0,80.112495,0.0,0.0,0.0
7909,2022-07-15 05:00:00,2022-07-15 05:15:00,0.25,6421,6421,1,1,1605.25,Los Angeles,14.0,0.0,6.28125,16.0,0.0,0.5,86.0,60.0,71.76875,0.0,0.0,0.0
